-0.654216373936881,0.0335334797620328,-1
0.0219263376523199,0.165249334767932,1
0.0237407699111572,-0.00619571402902349,1
0.275016495681271,-0.104027197111668,1
-0.315300181018243,0.424713609139055,-1
-0.0975005014518932,0.191162783115717,-1
0.3654851689603,-0.0714976650825317,1
-0.402733076742858,-0.200767925443439,-1
0.0183649861745742,-0.646920939106567,-1
-0.373249663708873,-0.275463347558979,-1
-0.264918284197671,-0.550052420257657,-1
-0.180607192812133,0.0105818876522229,-1
0.0397717396299433,-0.0192449822659347,1
0.15962986608943,0.453178669837024,1
-0.157004961587586,0.969631563991279,1
0.0847488901290534,0.681660498131463,1
0.240519995386575,0.149299530237828,1
0.247922492759208,-0.352725693712799,1
0.0922174325203276,-0.168958126436863,1
0.208008424354951,-0.434133436636028,-1
0.940093390532451,-0.0377983673651244,1
0.126258184428818,-0.43677946928778,-1
0.45516586162959,-0.31049848389466,1
-0.0821832765492174,0.0479654532710125,-1
0.445558509470229,-0.291251780320291,1
-0.766567629850605,0.213515045852819,-1
0.993073493417181,0.0538324370214322,1
0.79457646835056,-0.381291813033056,1
0.0246376083873366,0.0412972653188353,1
0.0665092890101384,0.912768601907862,1
0.218570865513812,-0.406998746821222,1
0.366888968470064,0.0428032613286792,1
-0.192019860853068,0.608582115569793,1
0.481591529940796,0.488764535452015,1
-0.14072310443774,-0.0222020898907135,-1
-0.408529636983596,-0.385983013916196,-1
0.0551005963943175,-0.106371791527295,1
-0.72489302269405,0.136931107799162,-1
0.0144598609660343,-0.0329947635274793,-1
-0.0618171192020519,0.372189467702992,1
-0.0698978727036136,-0.0728257145021467,-1
-0.667218762592516,-0.32745865970523,-1
-0.429002796844637,-0.0693130689113441,-1
-0.0408845821911461,-0.0845137165460173,-1
-0.588803299608356,0.766040373977007,-1
-0.0820873509948715,0.777104912087759,1
0.86844886287445,-0.257870355755676,1
-0.30444440030233,-0.435825493064152,-1
0.37579630522108,-0.199373589921958,1
0.148418066943282,0.221425026427001,1
-0.649817224520733,0.332082410180194,-1
-0.692034006896236,-0.326979685753683,-1
0.760883178782226,-0.470751518232282,1
0.872742247671833,-0.168308346769832,1
-0.188867375558413,-0.028995474995112,-1
0.117618349138245,0.0514148725535216,1
0.11807909749037,-0.853001673891587,-1
-0.16726592648508,0.708005239414663,1
0.211370300329389,-0.176296422675013,1
0.480652174657608,-0.718055041085262,1
0.0312717418548979,-0.00805724617976433,1
-0.274889480756504,0.486423410248786,-1
0.595954826918672,-0.590638809507608,1
-0.716410271804482,-0.57742416214065,-1
-0.918356159645319,0.194160195310973,-1
0.15579077024927,-0.357890752808844,-1
0.00702024722630338,-0.00659204045215674,1
0.858754182960243,-0.264315984584183,1
-0.792259431590352,-0.154695730271795,-1
0.308794370103409,-0.550003542425098,1
-0.770329542753704,0.172770037288866,-1
-0.147841293453902,-0.0691585046136137,-1
0.112258036861069,-0.0809231249269747,1
0.0927600102143632,0.00556417765296024,1
-0.678594198615154,-0.629275198163782,-1
-0.40534673654822,-0.504447878126382,-1
-0.254470269217813,-0.143089319803915,-1
-0.136892210699887,0.367871456004572,1
-0.00923543313100204,0.00689907358106565,-1
0.0559720437109212,-0.0464947421750298,1
-0.0113418271706151,0.0482215951790553,1
-0.51662999959285,0.275694238685949,-1
-0.479682761358496,0.47526806017577,-1
0.00785899459344079,0.762222367097576,1
0.326178277330996,-0.210884233597527,1
0.0269460189095812,0.0775944749693752,1
-0.199982324076991,0.0736786836765298,-1
-0.137346064779603,0.100858574357003,-1
-0.164027271488571,0.0392114091236394,-1
-0.402370043799767,-0.61786081774718,-1
0.246763185396664,-0.452080261804512,1
-0.170980999066072,0.513670200511396,1
-0.0483376071801813,0.161122264498509,1
0.212359707995767,-0.548382332979868,-1
-0.163200347203077,-0.535652982442514,-1
-0.519158942364509,-0.0020312058262136,-1
0.659090266817346,-0.375714636674316,1
-0.231284194508974,0.344995811259113,-1
-0.662199021033429,0.727905756580308,-1
0.052576693012241,-0.219114504908943,-1
