0.4880925762571726,0.9875428235697192,1.0
0.7993625917440221,0.27571926031979266,1.0
0.40500613876577296,0.28057456523589797,-1.0
0.8897876853621658,0.5360887078275345,1.0
0.4828110321847644,0.25700916096798354,-1.0
0.07639465326434192,0.6866009954486045,-1.0
0.6969702787302957,0.3050364680417065,1.0
0.5487544142207865,0.1964064102154548,-1.0
0.2534335105158879,0.010843797723142146,-1.0
0.032505084225303404,0.8236252009559878,-1.0
0.8046748861580069,0.8371172696970782,1.0
0.43339367201221923,0.9239439310406561,1.0
0.29692317220681486,0.9287760767557133,1.0
0.5560676045600232,0.967819807388266,1.0
0.7568421180824388,0.5536598612244747,1.0
0.9739409970332559,0.6709860896247463,1.0
0.5261144661765417,0.2063986213179052,-1.0
0.2797796008709471,0.7415852967411092,1.0
0.8088283161368717,0.33045144704337537,1.0
0.756220535047903,0.7521392125858186,1.0
0.9092596570539476,0.9463082543627802,1.0
0.9712613594790799,0.05569804513975318,1.0
0.20659066188960062,0.21310709604752753,-1.0
0.9258246257401511,0.9828932229800675,1.0
0.7382981808001593,0.09642701339810988,-1.0
0.1588238660594682,0.7802517488399361,-1.0
0.24539238333804592,0.8667737829264857,1.0
0.649727336775588,0.8800125395402162,1.0
0.6703807599924574,0.11128487083930427,-1.0
0.44943612110395303,0.12781795589939104,-1.0
0.3927781928909445,0.30543660611427215,-1.0
0.7173635969300904,0.5370367208162744,1.0
0.9371788433745148,0.7620448199267715,1.0
0.2459235798285897,0.9871071617286981,1.0
0.4953509107362506,0.9516084105372877,1.0
0.6132046744982917,0.03817229938891209,-1.0
0.366511159898271,0.7710520926842841,1.0
0.8204287030196562,0.695411662234687,1.0
0.33888051433972843,0.32718379373914963,-1.0
0.6428616151871579,0.5238568527196737,1.0
0.11081828713835762,0.1966884009517056,-1.0
0.9511650113688093,0.9881112725879068,1.0
0.0812771416665714,0.9262389396214195,1.0
0.9447476911811717,0.2712768526658692,1.0
0.2270167188305766,0.7443127210994943,-1.0
0.5794957713523409,0.11352351510928438,-1.0
0.3279589982983858,0.07055866815983314,-1.0
0.4693312893199454,0.4031202731691408,-1.0
0.5022634729763781,0.42906971462401455,-1.0
0.19436878716148087,0.3513789894267194,-1.0
0.8691464799710382,0.7986715269368068,1.0
0.2580102081183725,0.08784531188102507,-1.0
0.17016265820961096,0.2663470891642348,-1.0
0.9011382255730226,0.42320372956241237,1.0
0.3486140045980868,0.08917458852131066,-1.0
0.6036389629334946,0.3447465405106379,-1.0
0.4119451367250442,0.9156630591940679,1.0
0.38180504512476476,0.5328894920696706,-1.0
0.3834304257210408,0.9691291446153355,1.0
0.9247401062610964,0.8170995788874799,1.0
0.787152708915511,0.4537653375908032,1.0
0.2037069937379491,0.025733176382963907,-1.0
0.9042195587040719,0.3083081935882417,1.0
0.4354307675854313,0.12666573418436033,-1.0
0.9883577121480149,0.7027227651798221,1.0
0.1836897088982854,0.9042268653923535,1.0
0.7354719225824193,0.3500774413094382,1.0
0.9430960232621233,0.6728376183370517,1.0
0.5644497642994526,0.7887908231915309,1.0
0.7647899366918056,0.6888795011415555,1.0
0.6854391171234043,0.27969073425242286,-1.0
0.35583981656990415,0.9897073564690247,1.0
0.5070204923282305,0.857832396501024,1.0
0.6124621579379808,0.36235169111134125,-1.0
0.6651417666459413,0.38078141381263353,1.0
0.7317451799722653,0.024338064081749988,-1.0
0.8443776859297868,0.12307483142073561,-1.0
0.8873800922017572,0.38518451842650336,1.0
0.6060227258289446,0.5808305778673656,1.0
0.9519746957915217,0.9495205559962046,1.0
0.6377201412353866,0.6709849166869131,1.0
0.9018439581450146,0.02140412711957418,-1.0
0.19577636729580739,0.43639373106962576,-1.0
0.34974256735675346,0.374295912652005,-1.0
0.024004329128401558,0.7010424961340435,-1.0
0.11682513236245551,0.46228278442616966,-1.0
0.701885445039678,0.8588669514652099,1.0
0.8771894379938019,0.06552550167135651,-1.0
0.20003429469847145,0.12519443855561407,-1.0
0.6866790628106858,0.48653809438759954,1.0
0.40239676325864004,0.13157391336384006,-1.0
0.6421913969740094,0.5437896390877823,1.0
0.49230587025369277,0.7027700234226276,1.0
0.00855807152491661,0.6452514149129029,-1.0
0.39346683919171954,0.01895491640539504,-1.0
0.897134332141622,0.16689601876024895,1.0
0.9071365413560107,0.13663890916470645,1.0
0.9835550442930788,0.2097867576951803,1.0
0.793208841678889,0.018639134092195198,-1.0
0.811684688356933,0.5642794445499368,1.0
